upstart_id	freebase_id	confidence
950	/m/02ldg9	45.48
951	/m/01r42j	41.85
952	/m/01gc40	45.55
953	/m/06_xxb	41.82
954	/m/046l73	42.08
955	/m/04b2nf	41.98
956	/m/019_6d	42.08
957	/m/038gl6	37.7
958	/m/03276x	45.86
959	/m/01np7l	41.9
960	/m/04c28s	45.46
961	/m/03h6p3	41.95
962	/m/03shjm	45.54
963	/m/05_x6n	45.8
964	/m/03wwjs	40.68
965	/m/04nrn8	41.93
966	/m/05jm1m	48.3
967	/m/04sqr6	38.16
968	/m/03v493	45.39
969	/m/0311kc	45.45
970	/m/0h7gjn3	49.52
971	/m/06rkfs	47.1
972	/m/069jvk	42.12
973	/m/0970c1	45.57
974	/m/0984vx	42.05
975	/m/01cbvr	50.69
976	/m/02bpkm	46.07
977	/m/044ldd	45.6
978	/m/05bv94	42.14
979	/m/02hjpn	45.72
980	/m/01952x	41.96
981	/m/02zr92	42.07
982	/m/06w570	45.98
983	/m/03f9l	42.2
984	/m/01rbg7	43.54
985	/m/04x2ct	48.48
986	/m/08d73n	41.41
987	/m/06snn4	40.18
988	/m/03c02c	45.7
989	/m/08qjkr	48.26
990	/m/01r44g	45.56
991	/m/04l7wv	45.53
992	/m/026xg3k	48.34
993	/m/02m0sc	42.11
