u_id,f_id,score,actual name,result name,fuzzywuzzy ratio
925,/m/092k9l,535.423096,Edward Waters College,Edward Waters College,100
926,/m/0279l1,688.709717,Elizabeth City State University,Elizabeth City State University,100
927,/m/04bxpc,453.948944,Elizabethtown College,Elizabethtown College,100
928,/m/049619,443.714264,Elmhurst College,Elmhurst College,100
929,/m/0309zk,421.710419,Elmira College,Elmira College,100
930,/m/03y5m9,568.897705,Elon University,Elon University,100
931,/m/047mw35,770.040405,Embry-Riddle Aeronautical University--Prescott,"Embry-Riddle Aeronautical University, Prescott",95
932,/m/023znp,632.931274,Emerson College,Emerson College,100
933,/m/01k8q5,10,"Emmanuel College - Franklin Springs, GA","Emmanuel College, Cambridge",70
934,/m/01tt9j,120.483795,"Emmanuel College - Boston, MA","Emmanuel College, Boston",91
935,/m/08n3dt,421.255615,Emmaus Bible College,Emmaus Bible College,100
936,/m/02ryrw,592.051453,Emory and Henry College,Emory and Henry College,100
937,/m/026v92,651.391296,Emporia State University,Emporia State University,100
938,/m/07wk_d,431.870117,Endicott College,Endicott College,100
939,/m/039nkq,408.388031,Erskine College,Erskine College,100
940,/m/043smz,481.253204,Escuela de Artes Plasticas de Puerto Rico,School of Plastic Arts of Puerto Rico,64
941,/m/0342f3,421.254578,Eureka College,Eureka College,100
942,/m/052vz1,394.723694,Evangel University,Evangel University,100
943,/m/0clvjvm,329.455536,Everest College--Phoenix,Everest College-Phoenix,95
944,/m/05b4lrs,321.074646,Everglades University,Everglades University,100
945,/m/037shf,430.820679,Excelsior College,Excelsior College,100
946,/m/04l6xb,586.049255,Fairmont State University,Fairmont State University,100
947,/m/08nrvy,797.589905,Faith Baptist Bible College and Theological Seminary,Faith Baptist Bible College and Theological Seminary,100
948,/m/02r5s2,171.957809,Farmingdale State College--SUNY,State University of New York at Farmingdale,52
949,/m/02lwv5,929.718262,Fashion Institute of Technology,Fashion Institute of Technology,100
950,/m/02ldg9,595.600281,Fayetteville State University,Fayetteville State University,100
951,/m/01r42j,377.513824,Felician College,Felician College,100
952,/m/01gc40,686.436157,Ferris State University,Ferris State University,100
953,/m/06_xxb,406.647614,Ferrum College,Ferrum College,100
954,/m/046l73,380.131836,Finlandia University,Finlandia University,100
955,/m/04b2nf,369.935638,Fisher College,Fisher College,100
956,/m/019_6d,512.164062,Fisk University,Fisk University,100
957,/m/038gl6,321.033661,Fitchburg State University,Fitchburg State College,73
958,/m/03276x,506.850708,Five Towns College,Five Towns College,100
959,/m/01np7l,451.586975,Flagler College,Flagler College,100
960,/m/04c28s,455.651581,Florida Christian College,Florida Christian College,100
961,/m/0j_sncb,454.347778,Florida College,University of Florida,63
962,/m/03shjm,514.043396,Florida Memorial University,Florida Memorial University,100
963,/m/05_x6n,655.555603,Florida Southern College,Florida Southern College,100
964,/m/03wwjs,408.173431,Florida State College--Jacksonville,Florida State College at Jacksonville,88
965,/m/04nrn8,382.867035,Fontbonne University,Fontbonne University,100
966,/m/05jm1m,735.859619,Fort Valley State University,Fort Valley State University,100
967,/m/04sqr6,328.76358,Framingham State University,Framingham State College,75
968,/m/03v493,558.74353,Francis Marion University,Francis Marion University,100
969,/m/0311kc,566.665344,Franciscan University of Steubenville,Franciscan University of Steubenville,100
970,/m/0h7gjn3,450.836853,Frank Lloyd Wright School of Architecture,Frank Lloyd Wright School of Architecture,100
971,/m/06rkfs,858.062012,Franklin and Marshall College,Franklin & Marshall College,88
972,/m/069jvk,424.489044,Franklin College,Franklin College,100
973,/m/0970c1,469.887787,Franklin College Switzerland,Franklin College Switzerland,100
974,/m/0984vx,406.400543,Franklin University,Franklin University,100
975,/m/01cbvr,804.16571,Franklin W. Olin College of Engineering,Franklin W. Olin College of Engineering,100
976,/m/02bpkm,551.96991,Freed-Hardeman University,Freed-Hardeman University,100
977,/m/044ldd,557.788696,Fresno Pacific University,Fresno Pacific University,100
978,/m/05bv94,413.248413,Friends University,Friends University,100
979,/m/02hjpn,627.73291,Frostburg State University,Frostburg State University,100
980,/m/01952x,514.140564,Gallaudet University,Gallaudet University,100
981,/m/02zr92,452.441681,Gannon University,Gannon University,100
982,/m/06w570,635.076965,Gardner-Webb University,Gardner-Webb University,100
983,/m/03f9l,454.06427,Geneva College,Geneva College,100
984,/m/01rbg7,496.849304,Georgetown College,Georgetown College,100
985,/m/04x2ct,737.34613,Georgia College & State University,Georgia College & State University,100
986,/m/08d73n,391.967407,Georgia Gwinnett College,Gwinnett University Center,45
987,/m/06snn4,376.843872,Georgia Regents University,Georgia Health Sciences University,61
988,/m/03c02c,723.250122,Georgia Southern University,Georgia Southern University,100
989,/m/08qjkr,643.2146,Georgia Southwestern State University,Georgia Southwestern State University,100
990,/m/01r44g,518.822632,Georgian Court University,Georgian Court University,100
991,/m/04l7wv,521.626343,Glenville State College,Glenville State College,100
992,/m/026xg3k,461.020416,God's Bible School and College,God's Bible School and College,100
993,/m/02m0sc,435.993835,Goddard College,Goddard College,100
994,/m/01rt5y,600.195923,Golden Gate University,Golden Gate University,100
995,/m/0649kb,512.912598,Goldey-Beacom College,Goldey-Beacom College,100
996,/m/03byg2j,209.256912,Goldfarb School of Nursing at Barnes-Jewish College,Barnes–Jewish College of Nursing and Allied Health,39
997,/m/042m_h,517.293762,Gordon College,Gordon College,100
998,/m/06fmby,410.830475,Gordon State College,Gordon College,57
999,/m/037lzp,422.188385,Goshen College,Goshen College,100
1000,/m/04hxv3,475.220947,Goucher College,Goucher College,100
1001,/m/09kwc6,555.09375,Governors State University,Governors State University,100
1002,/m/0gf1ck,458.600372,Grace Bible College,Grace Bible College,100
1003,/m/09bxtf,410.308624,Grace College and Seminary,Grace College and Theological Seminary,76
1004,/m/07gp_k,697.228333,Grand Canyon University,Grand Canyon University,100
1005,/m/0848cz,474.298828,Granite State College,Granite State College,100
1006,/m/0g10fh,323.301361,Gratz College,Gratz College,100
1007,/m/02p_5h,436.924164,Great Basin College,Great Basin College,100
1008,/m/074lty,509.577057,Great Lakes Christian College,Great Lakes Christian College,100
1009,/m/02m0v4,513.711487,Green Mountain College,Green Mountain College,100
1010,/m/01953q,407.949677,Greensboro College,Greensboro College,100
1011,/m/01jblh,414.197144,Greenville College,Greenville College,100
1012,/m/025t9z5,540.453125,Gwynedd-Mercy College,Gwynedd-Mercy College,100
1013,/m/017d77,496.535919,Hampshire College,Hampshire College,100
1014,/m/04wlz2,564.1521,Hampton University,Hampton University,100
1015,/m/025yq_6,328.979034,Hannibal-LaGrange University,Hannibal-LaGrange College,76
1016,/m/03pv4p,457.093292,Hanover College,Hanover College,100
1017,/m/07109q,630.011597,Hardin-Simmons University,Hardin-Simmons University,100
1018,/m/03klg_,446.358215,Harding University,Harding University,100
1019,/m/0d0hk9,429.890717,Harrington College of Design,Harrington College of Design,100
1020,/m/07jfym,640.98175,Harris-Stowe State University,Harris-Stowe State University,100
1021,/m/03vllp,596.106995,Harrisburg University of Science and Technology,Harrisburg University of Science and Technology,100
1022,/m/02sl5r,476.905151,Hartwick College,Hartwick College,100
1023,/m/035l95,714.296448,Haskell Indian Nations University,Haskell Indian Nations University,100
1024,/m/02jmst,579.733704,Hastings College,"University of California, Hastings College of the Law",100
1025,/m/036gyz,625.305725,Hawaii Pacific University,Hawaii Pacific University,100
1026,/m/05nhjj,431.177887,Hebrew Theological College,Hebrew Theological College,100
1027,/m/0pmcz,918.591431,Heidelberg University,Ruprecht Karl University of Heidelberg,61
1028,/m/0bn4c8,361.445435,Hellenic College,Hellenic College,100
1029,/m/05j813,583.393433,Henderson State University,Henderson State University,100
1030,/m/02r09v0,342.478027,Heritage University,Heritage University,100
1031,/m/06gg7w,342.130798,Herzing University,Herzing University,100
1032,/m/02l8k2,355.771149,Hilbert College,Hilbert College,100
1033,/m/01ddxw,520.01593,Hillsdale College,Hillsdale College,100
1034,/m/0b17f,416.528656,Hiram College,Hiram College,100
1035,/m/02qw_v,1026.055298,Hobart and William Smith Colleges,Hobart and William Smith Colleges,100
1036,/m/02qxvp3,344.962952,Hodges University,Hodges University,100
1037,/m/043nj8,430.376953,Hollins University,Hollins University,100
1038,/m/0g1x5x,521.940308,Holy Apostles College and Seminary,Holy Apostles College and Seminary,100
1039,/m/02c9dj,972.502319,Holy Cross College,College of the Holy Cross,71
1040,/m/08r5w6,532.457275,Holy Family University,Holy Family University,100
1041,/m/0c7g9x,524.707703,Holy Names University,Holy Names University,100
1042,/m/09fff8,474.33075,Hope International University,Hope International University,100
1043,/m/01xyvs,411.594086,Houghton College,Houghton College,100
1044,/m/06f9b3,594.323486,Houston Baptist University,Houston Baptist University,100
1045,/m/084cp4,576.274902,Howard Payne University,Howard Payne University,100
1046,/m/09tbsh,707.64978,Hult International Business School,Hult International Business School,100
1047,/m/0bwkcj,322.818329,Humphreys College,Humphreys College,100
1048,/m/07h7xf,401.030243,Huntington University,Huntington University,100
1049,/m/06qrlj,519.751709,Huston-Tillotson University,Huston-Tillotson University,100
1050,/m/0220q6,530.629395,Illinois College,University of Illinois at Urbana-Champaign,56
1051,/m/09c0ln,483.514404,Illinois Institute of Art at Chicago,The Illinois Institute of Art - Chicago,95
1052,/m/017zq0,785.056458,Illinois State University,Illinois State University,100
1053,/m/04pqkc,695.519409,Indian River State College,Indian River State College,100
1054,/m/041b09,543.964844,Indiana Institute of Technology,Indiana Institute of Technology,100
1055,/m/04vdjf,491.177795,Indiana University East,Indiana University East,100
1056,/m/05b9mw,520.129944,Indiana University Northwest,Indiana University Northwest,100
1057,/m/059lqq,538.298462,Indiana University Southeast,Indiana University Southeast,100
1058,/m/02jwl7,489.068756,Indiana University--Kokomo,Indiana University Kokomo,92
1059,/m/04vz9r,672.283508,Indiana University--South Bend,Indiana University South Bend,93
1060,/m/022s82,1766.305542,Indiana University-Purdue University--Fort Wayne,Indiana University-Purdue University Fort Wayne,95
1061,/m/09l03d,268.766296,Institute of American Indian and Alaska Native Culture and Arts Development,Institute of American Indian Arts,87
1062,/m/0clvxmk,691.141174,Inter American University of Puerto Rico--Aguadilla,Inter American University of Puerto Rico-Aguadilla,98
1063,/m/0clvxp2,689.462952,Inter American University of Puerto Rico--Arecibo,Inter American University of Puerto Rico-Arecibo,97
1064,/m/0clvxpr,609.080811,Inter American University of Puerto Rico--Barranquitas,Inter American University of Puerto Rico-Barranquitas,98
1065,/m/0clvxst,630.927551,Inter American University of Puerto Rico--Bayamon,Inter American University of Puerto Rico-Bayamon,97
1066,/m/0clvxnn,638.539246,Inter American University of Puerto Rico--Fajardo,Inter American University of Puerto Rico-Fajardo,97
1067,/m/0clvxqm,619.919922,Inter American University of Puerto Rico--Guayama,Inter American University of Puerto Rico-Guayama,97
1068,/m/041j50,10,Inter American University of Puerto Rico--Metropolitan Campus,Inter-American University of Puerto Rico,97
1069,/m/0clvxqd,720.441284,Inter American University of Puerto Rico--Ponce,Inter American University of Puerto Rico-Ponce,97
1070,/m/0cngqmt,762.173218,Inter American University of Puerto Rico--San German,Inter American University of Puerto Rico-San German,98
1071,/m/02qm489,409.78476,International College of the Cayman Islands,International College of the Cayman Islands,100
1072,/m/01smn5,522.171265,Iona College,Iona College,100
1073,/m/03pxfy,535.738281,Iowa Wesleyan College,Iowa Wesleyan College,100
1074,/m/03zj9,540.076111,Ithaca College,Ithaca College,100
1075,/m/03y54x,500.735291,Jacksonville University,Jacksonville University,100
1076,/m/0ft5nk,450.157501,Jarvis Christian College,Jarvis Christian College,100
1077,/m/0hqqd,784.291748,Jewish Theological Seminary of America,Jewish Theological Seminary of America,100
1078,/m/017fqp,649.152161,John Carroll University,John Carroll University,100
1079,/m/06bmr3,640.82019,John F. Kennedy University,John F. Kennedy University,100
1080,/m/0803wp,741.823914,Johnson C. Smith University,Johnson C. Smith University,100
1081,/m/02m0vy,516.822632,Johnson State College,Johnson State College,100
1082,/m/05cf4r,172.04866,Johnson University,Johnson Bible College,55
1083,/m/04cvp70,445.542938,Jones International University,Jones International University,100
1084,/m/067m9s,321.831909,Judson College,"Judson College, Illinois",100
1085,/m/067m9s,367.467499,Judson University,"Judson College, Illinois",47
1086,/m/017z88,1284.061768,Juilliard School,Juilliard School,100
1087,/m/0jn57,433.559357,Juniata College,Juniata College,100
1088,/m/03_kf6,706.848022,Kansas City Art Institute,Kansas City Art Institute,100
1089,/m/049dk,1165.043823,Kansas State University,Kansas State University,100
1090,/m/0g3rqx,491.858612,Kansas Wesleyan University,Kansas Wesleyan University,100
1091,/m/0dbm84,439.359772,Kaplan University,Kaplan University,100
1092,/m/0bt09t,412.631378,Keiser University,Keiser University,100
1093,/m/0c06p_,343.118835,Kendall College,Kendall College,100
1094,/m/02pwzz,704.098572,Kennesaw State University,Kennesaw State University,100
1095,/m/0b41vt,483.446075,Kentucky Christian University,Kentucky Christian University,100
1096,/m/065mwy,636.158569,Kentucky State University,Kentucky State University,100
1097,/m/03p2qq,553.686768,Kentucky Wesleyan College,Kentucky Wesleyan College,100
1098,/m/02r4zzz,227.11911,Kettering College,Kettering College of Medical Arts,100
1099,/m/02d3zd,377.117035,Keuka College,Keuka College,100
1100,/m/0gsyr3,367.169952,Keystone College,Keystone College,100
1101,/m/0599x9,274.310028,King University,King College,50
1102,/m/02t20y,119.204308,"King's College - Wilkes-Barre, PA",Wilkes University,42
1103,/m/090985,233.615845,"King's College - New York, NY","The King's College, New York",82
1104,/m/048n4z,644.409729,Kutztown University of Pennsylvania,Kutztown University of Pennsylvania,100
1105,/m/0cr03v,321.905334,Kuyper College,Kuyper College,100
1106,/m/06wf4l,495.132599,La Roche College,La Roche College,100
1107,/m/01rr31,1173.505005,La Salle University,De La Salle University-Manila,100
1108,/m/076ngd,572.429077,La Sierra University,La Sierra University,100
1109,/m/03k6_y,393.776459,LaGrange College,LaGrange College,100
1110,/m/0ggzt3,574.608765,Laguna College of Art and Design,Laguna College of Art and Design,100
1111,/m/0cbhfb,521.016968,Lake Erie College,Lake Erie College,100
1112,/m/05cx_7,625.844727,Lake Forest College,Lake Forest College,100
1113,/m/04t8t7,773.300781,Lake Superior State University,Lake Superior State University,100
1114,/m/08t4v3,408.388092,Lakeland College,Lakeland College,100
1115,/m/0clvmz9,394.160736,Lakeview College of Nursing,Lakeview College of Nursing,100
1116,/m/02xw3x,548.147339,Lamar University,Lamar University,100
1117,/m/04f2nf,483.646851,Lancaster Bible College,Lancaster Bible College,100
1118,/m/03598l,389.362793,Lander University,Lander University,100
1119,/m/02_79b,380.232086,Lane College,Lane College,100
1120,/m/01lgjy,439.514191,Langston University,Langston University,100
1121,/m/0btx82,414.818115,Lasell College,Lasell College,100
1122,/m/035f2w,556.453247,Lawrence Technological University,Lawrence Technological University,100
1123,/m/01t8lq,506.0737,Lawrence University,Lawrence University,100
1124,/m/02wc4j,635.227417,Le Moyne College,Le Moyne College,100
1125,/m/07439d,605.018188,Lebanon Valley College,Lebanon Valley College,100
1126,/m/01n4w_,453.256897,Lee University,Washington and Lee University,100
1127,/m/0c9xxb,508.316498,Lees-McRae College,Lees-McRae College,100
1128,/m/02_7bx,524.750732,LeMoyne-Owen College,LeMoyne-Owen College,100
1129,/m/046l8v,440.570465,Lenoir-Rhyne University,Lenoir-Rhyne College,70
1130,/m/0986gf,461.574097,Lesley University,Lesley University,100
1131,/m/01qbqb,415.35965,LeTourneau University,LeTourneau University,100
1132,/m/01kgkj,664.376038,Lewis & Clark College,Lewis & Clark College,100
1133,/m/03p311,466.515411,Lewis University,Lewis University,100
1134,/m/0fxcj,705.032471,Lewis-Clark State College,Lewis-Clark State College,100
1135,/m/0c7bsd,282.088898,Lexington College,Lexington College,100
1136,/m/02bpy_,609.602539,Liberty University,Liberty University,100
1137,/m/07xcwy,432.738861,Life Pacific College,Life Pacific College,100
1138,/m/07wjk,452.968384,Life University,University of Toronto,66
1139,/m/02wcn9x,147.669907,LIM College,Laboratory Institute of Merchandising,18
1140,/m/06rpg5,405.228455,Limestone College,Limestone College,100
1141,/m/026m8mg,217.404587,Lincoln Christian University,Lincoln Christian College and Seminary,67
1142,/m/0ym1n,506.359467,Lincoln College,"Lincoln College, Oxford",100
1143,/m/04lbmb,565.961792,Lincoln Memorial University,Lincoln Memorial University,100
1144,/m/03fmff,479.852936,"Lincoln University - Jefferson City, MO",Lincoln University,100
1145,/m/03fmfs,778.314514,"Lincoln University - Lincoln University, PA",Lincoln University,100
1146,/m/01z3y8,548.860107,Lindenwood University,Lindenwood University,100
1147,/m/058nht,536.292358,Lindsey Wilson College,Lindsey Wilson College,100
1148,/m/03bcdd,360.445831,LIU Post,Long Island University C.W. Post Campus,62
1149,/m/09j7m9,385.54129,Livingstone College,Livingstone College,100
1150,/m/02p36y,733.156311,Lock Haven University of Pennsylvania,Lock Haven University of Pennsylvania,100
1151,/m/056gv2,640.956543,Loma Linda University,Loma Linda University,100
1152,/m/01yp_k,468.660339,Longwood University,Longwood University,100
1153,/m/023dhr,474.082001,Loras College,Loras College,100
1154,/m/09538z,442.675659,Louisiana College,Louisiana College,100
1155,/m/01pl14,1299.968384,Louisiana State University Health Sciences Center,Louisiana State University,100
1156,/m/0952mf,510.128204,Louisiana State University--Alexandria,Louisiana State University at Alexandria,89
1157,/m/01_qcn,666.995239,Louisiana State University--Shreveport,Louisiana State University in Shreveport,89
1158,/m/07yn3x,177.545609,Lourdes University,Lourdes College,60
1159,/m/01bzw5,779.572998,Loyola Marymount University,Loyola Marymount University,100
1160,/m/05b66g,506.882385,Lubbock Christian University,Lubbock Christian University,100
1161,/m/040xhg,426.90097,Lycoming College,Lycoming College,100
1162,/m/02pjfr2,641.42926,Lyme Academy College of Fine Arts,Lyme Academy College of Fine Arts,100
1163,/m/049rdj,433.836761,Lynchburg College,Lynchburg College,100
1164,/m/02m0y5,531.822083,Lyndon State College,Lyndon State College,100
1165,/m/08_462,454.108154,Lynn University,Lynn University,100
1166,/m/02zktk,360.393768,Lyon College,Lyon College,100
1167,/m/08b2fl,373.832031,MacMurray College,MacMurray College,100
1168,/m/04q8sx,409.662109,Madonna University,Madonna University,100
1169,/m/01ny2p,539.225464,Maharishi University of Management,Maharishi University of Management,100
1170,/m/05qs7g,461.838196,Maine College of Art,Maine College of Art,100
1171,/m/088x3v,515.503723,Maine Maritime Academy,Maine Maritime Academy,100
1172,/m/0cfvxn,214.645264,Malone University,Malone College,57
1173,/m/0lbfv,942.372192,Manchester University,University of Manchester,64
1174,/m/015q8z,421.923309,Manhattan Christian College,Manhattan Christian College,100
1175,/m/04ftdq,573.971313,Manhattan College,Manhattan College,100
1176,/m/04sylm,699.414856,Manhattan School of Music,Manhattan School of Music,100
1177,/m/037sfm,472.351715,Manhattanville College,Manhattanville College,100
1178,/m/096dk9,547.228394,Mansfield University of Pennsylvania,Mansfield University of Pennsylvania,100
1179,/m/02vpf9,585.271118,Maranatha Baptist Bible College,Maranatha Baptist Bible College,100
1180,/m/03sbhm,113.394867,"Marian University - Indianapolis, IN",Marian University,100
1181,/m/0f1tk1,237.84256,"Marian University - Fond du Lac, WI",Marian University,100
1182,/m/07rg6_,457.22583,Marietta College,Marietta College,100
1183,/m/02zb9f,517.11731,Marist College,Marist College,100
1184,/m/0jfwq,379.181763,Marlboro College,Marlboro College,100
1185,/m/07dfv8,311.63678,Mars Hill University,Mars Hill College,64
1186,/m/05m9d6,477.685791,Martin Luther College,Martin Luther College,100
1187,/m/042d5c,486.010712,Martin Methodist College,Martin Methodist College,100
1188,/m/02zg4q,332.660858,Martin University,University of Tennessee at Martin,58
1189,/m/03m5h6,531.219788,Mary Baldwin College,Mary Baldwin College,100
1190,/m/05jw19,380.546692,Marygrove College,Marygrove College,100
1191,/m/05l0ry,371.638641,Marylhurst University,Marylhurst University,100
1192,/m/060bzn,593.614929,Marymount Manhattan College,Marymount Manhattan College,100
1193,/m/033s3h,437.574402,Maryville College,Maryville College,100
1194,/m/0bq1cy,416.513885,Marywood University,Marywood University,100
1195,/m/0788m6,837.101562,Massachusetts College of Art and Design,Massachusetts College of Art,100
1196,/m/04vwz2,642.338318,Massachusetts College of Liberal Arts,Massachusetts College of Liberal Arts,100
1197,/m/0cqj1g,889.275391,Massachusetts College of Pharmacy and Health Sciences,Massachusetts College of Pharmacy and Health Sciences,100
1198,/m/072g9j,567.996521,Massachusetts Maritime Academy,Massachusetts Maritime Academy,100
1199,/m/02yrlr,481.653198,Master's College and Seminary,Master's College,100
1200,/m/04p1g_,491.088409,Mayville State University,Mayville State University,100
1201,/m/0clvm_w,443.683807,McKendree University,McKendree University,100
1202,/m/04pkl7,413.79126,McMurry University,McMurry University,100
1203,/m/02zkz7,669.554932,McNeese State University,McNeese State University,100
1204,/m/0fqckm,392.202606,McPherson College,McPherson College,100
1205,/m/02jjrb,401.244415,Medaille College,Medaille College,100
1206,/m/03gqp5,753.92334,Medical University of South Carolina,Medical University of South Carolina,100
1207,/m/022jr5,721.064331,Memorial University of Newfoundland,Memorial University of Newfoundland,100
1208,/m/02ck63,463.991547,Memphis College of Art,Memphis College of Art,100
1209,/m/084wcs,422.042267,Menlo College,Menlo College,100
1210,/m/038133,421.57959,Mercy College,Mercy College,100
1211,/m/0clvnmr,526.802063,Mercy College of Health Sciences,Mercy College of Health Sciences,100
1212,/m/07ymzn,209.203339,Mercy College of Ohio,Mercy College of Northwest Ohio,85
1213,/m/04985n,443.36908,Mercyhurst University,Mercyhurst University,100
1214,/m/03f43j,478.389618,Merrimack College,Merrimack College,100
1215,/m/021nbr,463.835724,Messiah College,Messiah College,100
1216,/m/02fgdx,666.417175,Methodist University,Southern Methodist University,100
1217,/m/0fd6_b,553.480286,Metropolitan College of New York,Metropolitan College of New York,100
1218,/m/01jlrt,584.375061,Metropolitan State University,Metropolitan State University,100
1219,/m/02kvm_,462.605713,Metropolitan State University of Denver,Metropolitan State College of Denver,75
1220,/m/061s54,1047.667847,Miami Dade College,Miami Dade College,100
1221,/m/03mhg2x,722.288696,Miami International University of Art & Design,Miami International University of Art & Design,100
1222,/m/09813x,309.027618,Mid-America Christian University,Mid-American Christian University,96
1223,/m/07dhtr,547.797791,Mid-Atlantic Christian University,Mid-Atlantic Christian University,100
1224,/m/0bv41_,467.229248,Mid-Continent University,Mid-Continent University,100
1225,/m/025y7d,121.780724,Middle Georgia State College,Middle Georgia College,72
1226,/m/02zc7f,951.479797,Middle Tennessee State University,Middle Tennessee State University,100
1227,/m/02qzh8f,422.051849,Midland College,Midland College,100
1228,/m/046lb6,381.963348,Midland University,Midland University,100
1229,/m/07k5c65,316.577423,Midstate College,Midstate College,100
1230,/m/08p7gf,365.177734,Midway College,Midway College,100
1231,/m/03dywv,619.773376,Midwestern State University,Midwestern State University,100
1232,/m/071d9q,394.774323,Miles College,Miles College,100
1233,/m/09l4v4,696.116333,Millersville University of Pennsylvania,Millersville University of Pennsylvania,100
1234,/m/05cdzm,397.100983,Milligan College,Milligan College,100
1235,/m/04c969,468.41449,Millikin University,Millikin University,100
1236,/m/0288zy,489.143463,Mills College,Mills College,100
1237,/m/0f2lw0,580.306152,Milwaukee Institute of Art and Design,Milwaukee Institute of Art & Design,91
1238,/m/03nm0d,725.616333,Minneapolis College of Art and Design,Minneapolis College of Art and Design,100
1239,/m/02xw0n,1133.996094,Minnesota State University--Mankato,"Minnesota State University, Mankato",94
1240,/m/02xw0_,786.496155,Minnesota State University--Moorhead,Minnesota State University Moorhead,94
1241,/m/027df3,585.686523,Minot State University,Minot State University,100
1242,/m/08xjzq,380.205841,Misericordia University,Misericordia University,100
1243,/m/01qfbg,446.272919,Mississippi College,Mississippi College,100
1244,/m/06kjlb,531.842712,Mississippi University for Women,Mississippi University for Women,100
1245,/m/0bs3w5,502.328918,Missouri Baptist University,Missouri Baptist University,100
1246,/m/05kb_g,737.42627,Missouri Southern State University,Missouri Southern State University,100
1247,/m/019pwv,994.288452,Missouri State University,Missouri State University,100
1248,/m/025z9kb,592.049561,Missouri Valley College,Missouri Valley College,100
1249,/m/05kc17,722.073792,Missouri Western State University,Missouri Western State University,100
1250,/m/02j07k,370.98407,Mitchell College,Mitchell College,100
1251,/m/06w3d6,390.064636,Molloy College,Molloy College,100
1252,/m/01605c,453.617737,Monmouth College,Monmouth College,100
1253,/m/03816s,395.108124,Monroe College,Monroe College,100
1254,/m/032kcc,1113.266724,Montana State University--Billings,Montana State University - Billings,94
1255,/m/0n6hp,885.069824,Montana State University--Northern,Montana State University - Northern,94
1256,/m/01vr72,1014.05011,Monterrey Institute of Technology and Higher Education--Monterrey,Monterrey Institute of Technology and Higher Education,100
1257,/m/05tvkg,363.762756,Montreat College,Montreat College,100
1258,/m/06nzh3,459.581177,Montserrat College of Art,Montserrat College of Art,100
1259,/m/01flrh,622.971375,Moody Bible Institute,Moody Bible Institute,100
1260,/m/0919wd,667.839539,Moore College of Art & Design,Moore College of Art and Design,89
1261,/m/02pf10,464.227325,Moravian College,Moravian College,100
1262,/m/0sxgh,731.806213,Morgan State University,Morgan State University,100
1263,/m/04510r,355.818695,Morris College,Robert Morris College,100
1264,/m/02r5r1,269.718231,Morrisville State College,State University of New York at Morrisville,61
1265,/m/0cbhgq,472.085297,Mount Aloysius College,Mount Aloysius College,100
1266,/m/0clvtns,290.867249,Mount Angel Seminary,Mount Angel Seminary,100
1267,/m/0clvt3g,457.697235,Mount Carmel College of Nursing,Mount Carmel College of Nursing,100
1268,/m/0p7tb,728.527405,Mount Holyoke College,Mount Holyoke College,100
1269,/m/04cwk0,518.681702,Mount Ida College,Mount Ida College,100
1270,/m/02qv5c,443.031342,Mount Marty College,Mount Marty College,100
1271,/m/07v8kl,247.43602,Mount Mary University,Mount Mary College,66
1272,/m/0616sq,531.333496,Mount Olive College,Mount Olive College,100
1273,/m/0b5cvt,329.163177,Mount St. Mary College,Mount Saint Mary College,86
1274,/m/03jsrt,545.118469,Mount St. Mary's College,Mount St. Mary's College,100
1275,/m/03jjh2,436.094452,Mount St. Mary's University,Mount Saint Mary's University,88
1276,/m/06j6jn,671.162048,Mount Vernon Nazarene University,Mount Vernon Nazarene University,100
1277,/m/02qn7vj,238.669067,Mount Washington College,Hesser College,57
1278,/m/07yyt9,204.802704,Multnomah University,Multnomah Bible College and Biblical Seminary,60
1279,/m/03ffrk,417.867126,Muskingum University,Muskingum University,100
1280,/m/035n2s,427.309814,Naropa University,Naropa University,100
1281,/m/06397b,525.723206,National American University,National American University,100
1282,/m/0clw50m,486.373322,National Graduate School of Quality Management,National Graduate School of Quality Management,100
1283,/m/03gxb4,442.760223,National Hispanic University,National Hispanic University,100
1284,/m/08pz2w,455.284607,National Labor College,National Labor College,100
1285,/m/01pxcf,838.73584,National University,Australian National University,100
1286,/m/06lp4j,546.756409,National-Louis University,National-Louis University,100
1287,/m/08qt8_,420.181793,Nazarene Bible College,Nazarene Bible College,100
1288,/m/0cwsyt,457.714447,Nazareth College,"Nazareth College, Rochester",100
1289,/m/0fl8c2,441.719421,Nebraska Methodist College,Nebraska Methodist College,100
1290,/m/04_xw0,572.293274,Nebraska Wesleyan University,Nebraska Wesleyan University,100
1291,/m/06vm1s,418.689117,Neumann University,Neumann University,100
1292,/m/03jpmp,495.633331,Nevada State College,Nevada State College,100
1293,/m/025r1t,604.511597,New College of Florida,New College of Florida,100
1294,/m/08sr6c,558.892639,New England College,New England College,100
1295,/m/031n8c,993.380615,New England Conservatory of Music,New England Conservatory of Music,100
1296,/m/03d405k,567.45105,New England Institute of Art,New England Institute of Art,100
1297,/m/0ffkcx,608.548584,New England Institute of Technology,New England Institute of Technology,100
1298,/m/01r4mx,758.422058,New Jersey City University,New Jersey City University,100
1299,/m/08y_qb,715.211304,New Mexico Highlands University,New Mexico Highlands University,100
1300,/m/0225x9,846.716736,New Mexico Institute of Mining and Technology,New Mexico Institute of Mining and Technology,100
1301,/m/07p7yr,814.939575,New Orleans Baptist Theological Seminary,New Orleans Baptist Theological Seminary,100
